uid,hotspot_0,hotspot_1,hotspot_2
38239,26,-1,-1
38264,26,-1,-1
38272,26,-1,-1
38314,26,-1,-1
38336,26,-1,-1
38340,26,-1,-1
38355,26,-1,-1
38371,26,-1,-1
38373,26,-1,-1
38379,26,-1,-1
38383,26,-1,-1
38386,26,-1,-1
38420,26,-1,-1
38424,26,-1,-1
38448,26,-1,-1
38454,26,-1,-1
38457,26,-1,-1
38498,26,-1,-1
38502,26,-1,-1
38504,26,-1,-1
38524,26,-1,-1
38527,26,-1,-1
38540,26,-1,-1
38547,26,-1,-1
38563,26,-1,-1
38571,26,-1,-1
38573,26,-1,-1
38575,26,-1,-1
38581,26,-1,-1
38595,26,-1,-1
38610,26,-1,-1
38611,26,-1,-1
38630,26,-1,-1
38643,26,-1,-1
38654,26,23,-1
38671,26,-1,-1
38674,26,-1,-1
38676,26,10,-1
38681,26,-1,-1
38682,26,-1,-1
38688,26,-1,-1
38691,26,-1,-1
38697,26,-1,-1
38706,26,-1,-1
38708,26,-1,-1
38711,26,-1,-1
38737,26,-1,-1
38740,26,-1,-1
38751,26,23,-1
38757,26,-1,-1
38760,26,-1,-1
38765,26,-1,-1
38771,26,-1,-1
38776,26,-1,-1
38799,26,-1,-1
38818,26,-1,-1
38828,26,-1,-1
38830,26,-1,-1
38831,26,-1,-1
38839,26,-1,-1
38847,26,-1,-1
38873,26,-1,-1
38877,26,-1,-1
38894,26,-1,-1
38903,26,-1,-1
38905,26,-1,-1
38910,26,-1,-1
38931,26,-1,-1
38946,26,-1,-1
38947,26,15,-1
38951,26,-1,-1
38956,26,-1,-1
38957,26,-1,-1
38959,26,-1,-1
38974,26,-1,-1
38980,26,-1,-1
38981,26,10,-1
38998,26,-1,-1
39003,26,-1,-1
39015,26,-1,-1
39018,26,-1,-1
39025,26,-1,-1
39044,26,-1,-1
39062,26,-1,-1
39071,26,-1,-1
39084,26,13,-1
39087,26,-1,-1
39088,26,-1,-1
39107,26,10,-1
39108,26,-1,-1
39112,26,-1,-1
39114,26,-1,-1
39115,26,-1,-1
39120,26,-1,-1
39136,26,-1,-1
39146,26,-1,-1
39150,26,-1,-1
39170,26,-1,-1
39180,26,-1,-1
39186,26,-1,-1
39202,26,-1,-1
39210,26,-1,-1
39216,26,-1,-1
39226,26,-1,-1
39227,26,-1,-1
39253,26,-1,-1
39262,26,-1,-1
39294,26,-1,-1
39337,26,-1,-1
39341,26,-1,-1
39343,26,-1,-1
39363,26,-1,-1
39369,26,-1,-1
39387,26,-1,-1
39390,26,-1,-1
39411,26,-1,-1
39421,26,-1,-1
39424,26,-1,-1
39429,26,21,22
39435,26,-1,-1
39436,26,-1,-1
39456,26,-1,-1
39459,26,16,-1
39465,26,-1,-1
39481,26,-1,-1
39483,26,-1,-1
39490,26,-1,-1
39491,26,-1,-1
39494,26,-1,-1
39512,26,-1,-1
39515,26,-1,-1
39529,26,-1,-1
39541,26,-1,-1
39568,26,-1,-1
39572,26,-1,-1
39578,26,-1,-1
39583,26,-1,-1
39613,26,-1,-1
39629,26,16,-1
39632,26,13,-1
39637,26,17,-1
39660,26,-1,-1
39663,26,-1,-1
39668,26,-1,-1
39675,26,-1,-1
39679,26,-1,-1
39695,26,-1,-1
39700,26,-1,-1
39701,26,-1,-1
39702,26,-1,-1
39705,26,-1,-1
39710,26,20,-1
39730,26,-1,-1
39750,26,10,23
39762,26,-1,-1
39765,26,-1,-1
39766,26,16,-1
39775,26,-1,-1
39779,26,-1,-1
39784,26,-1,-1
39788,26,-1,-1
39801,26,-1,-1
39819,26,-1,-1
39820,26,-1,-1
39829,26,-1,-1
39830,26,-1,-1
39835,26,-1,-1
39837,26,-1,-1
39859,26,-1,-1
39868,26,-1,-1
39875,26,-1,-1
39880,26,-1,-1
39884,26,-1,-1
39898,26,-1,-1
39923,26,-1,-1
39924,26,-1,-1
39943,26,-1,-1
39960,26,-1,-1
39967,26,-1,-1
39968,26,-1,-1
39976,26,-1,-1
39982,26,-1,-1
39989,26,-1,-1
40007,26,-1,-1
40023,26,-1,-1
40030,26,-1,-1
40043,26,21,23
40045,26,-1,-1
40046,26,-1,-1
40049,26,-1,-1
40076,26,-1,-1
40082,26,-1,-1
40087,26,-1,-1
40088,26,-1,-1
40091,26,23,-1
40099,26,-1,-1
40104,26,-1,-1
40105,26,-1,-1
40107,26,13,-1
40110,26,-1,-1
40164,26,-1,-1
40169,26,-1,-1
40173,26,-1,-1
40184,26,-1,-1
40189,26,-1,-1
40193,26,-1,-1
40196,26,-1,-1
40220,26,14,23
40228,26,-1,-1
40230,26,-1,-1
40247,26,-1,-1
40258,26,-1,-1
40260,26,-1,-1
40270,26,-1,-1
40292,26,-1,-1
40295,26,-1,-1
40320,26,13,-1
40350,26,-1,-1
40372,26,-1,-1
40378,26,23,-1
40380,26,-1,-1
40392,26,16,23
40394,26,-1,-1
40400,26,20,21
40414,26,13,9
40449,26,-1,-1
40461,26,-1,-1
40485,26,-1,-1
40486,26,-1,-1
40506,26,4,13
40518,26,-1,-1
40520,26,-1,-1
40527,26,-1,-1
40532,26,-1,-1
40534,26,-1,-1
40544,26,-1,-1
40559,26,-1,-1
40572,26,-1,-1
40576,26,-1,-1
40577,26,-1,-1
40583,26,-1,-1
40590,26,13,-1
40600,26,0,7
40609,26,-1,-1
40611,26,-1,-1
40616,26,-1,-1
40617,26,24,18
40635,26,-1,-1
40642,26,13,7
40647,26,-1,-1
40661,26,-1,-1
40664,26,-1,-1
40670,26,16,17
40672,26,-1,-1
40676,26,-1,-1
40677,26,-1,-1
40678,26,-1,-1
40688,26,-1,-1
40701,26,-1,-1
40709,26,-1,-1
40712,26,-1,-1
40747,26,-1,-1
40750,26,-1,-1
40751,26,-1,-1
40767,26,-1,-1
40783,26,-1,-1
40786,26,-1,-1
40794,26,-1,-1
40808,26,-1,-1
40813,26,-1,-1
40821,26,-1,-1
40824,26,-1,-1
40826,26,-1,-1
40836,26,-1,-1
40839,26,-1,-1
40843,26,-1,-1
40852,26,21,-1
40855,26,-1,-1
40862,26,-1,-1
40867,26,-1,-1
40869,26,-1,-1
40871,26,-1,-1
40872,26,-1,-1
40898,26,-1,-1
40927,26,-1,-1
40934,26,22,-1
40939,26,-1,-1
40946,26,-1,-1
40950,26,-1,-1
40957,26,-1,-1
40970,26,-1,-1
40982,26,-1,-1
41010,26,-1,-1
41016,26,-1,-1
41021,26,-1,-1
41033,26,12,-1
41035,26,-1,-1
41044,26,-1,-1
41052,26,-1,-1
41057,26,-1,-1
41058,26,-1,-1
41060,26,7,13
41062,26,13,-1
41064,26,-1,-1
41065,26,-1,-1
41066,26,-1,-1
41088,26,-1,-1
41096,26,-1,-1
41103,26,-1,-1
41122,26,-1,-1
41125,26,-1,-1
41132,26,-1,-1
41137,26,-1,-1
41149,26,-1,-1
41166,26,-1,-1
41171,26,-1,-1
41174,26,-1,-1
41209,26,-1,-1
41222,26,-1,-1
41224,26,-1,-1
41227,26,-1,-1
41229,26,-1,-1
41231,26,-1,-1
41236,26,-1,-1
41254,26,-1,-1
41256,26,-1,-1
41269,26,-1,-1
41284,26,-1,-1
41322,26,-1,-1
41325,26,-1,-1
41332,26,15,-1
41340,26,-1,-1
41342,26,-1,-1
41348,26,-1,-1
41353,26,-1,-1
41360,26,-1,-1
41376,26,-1,-1
41385,26,-1,-1
41387,26,-1,-1
41388,26,-1,-1
41392,26,-1,-1
41397,26,-1,-1
41405,26,-1,-1
41429,26,16,8
41433,26,-1,-1
41443,26,-1,-1
41448,26,-1,-1
41456,26,-1,-1
41460,26,-1,-1
41477,26,-1,-1
41478,26,-1,-1
41484,26,-1,-1
41511,26,-1,-1
41513,26,-1,-1
41526,26,-1,-1
41529,26,13,2
41537,26,-1,-1
41554,26,-1,-1
41574,26,-1,-1
41580,26,-1,-1
41590,26,-1,-1
41603,26,-1,-1
41607,26,-1,-1
41608,26,-1,-1
41612,26,-1,-1
41639,26,-1,-1
41659,26,-1,-1
41660,26,-1,-1
41690,26,-1,-1
41695,26,-1,-1
41700,26,-1,-1
41717,26,-1,-1
41718,26,-1,-1
41727,26,-1,-1
41730,26,-1,-1
41733,26,-1,-1
41755,26,-1,-1
41789,26,-1,-1
41804,26,-1,-1
41807,26,-1,-1
41814,26,-1,-1
41818,26,-1,-1
41824,26,-1,-1
41844,26,-1,-1
41859,26,-1,-1
41868,26,-1,-1
41873,26,-1,-1
41881,26,-1,-1
41888,26,-1,-1
41892,26,23,-1
41901,26,-1,-1
41905,26,-1,-1
41908,26,-1,-1
41914,26,-1,-1
41917,26,-1,-1
41922,26,-1,-1
41943,26,-1,-1
41949,26,-1,-1
41971,26,-1,-1
41987,26,-1,-1
41992,26,-1,-1
41997,26,-1,-1
42015,26,-1,-1
42045,26,-1,-1
42051,26,10,23
42058,26,-1,-1
42059,26,21,-1
42062,26,4,25
42079,26,-1,-1
42092,26,-1,-1
42099,26,-1,-1
42101,26,15,-1
42109,26,-1,-1
42122,26,-1,-1
42166,26,-1,-1
42178,26,-1,-1
42183,26,-1,-1
42193,26,-1,-1
42200,26,-1,-1
42214,26,-1,-1
42223,26,-1,-1
42235,26,-1,-1
42304,26,-1,-1
42311,26,16,22
42316,26,-1,-1
42318,26,-1,-1
42331,26,13,16
42334,26,-1,-1
42336,26,-1,-1
42337,26,-1,-1
42352,26,-1,-1
42362,26,-1,-1
42375,26,-1,-1
42377,26,-1,-1
42382,26,-1,-1
42392,26,-1,-1
42405,26,-1,-1
42418,26,-1,-1
42420,26,-1,-1
42437,26,-1,-1
42487,26,-1,-1
42498,26,-1,-1
42507,26,-1,-1
42520,26,-1,-1
42535,26,-1,-1
42550,26,-1,-1
42555,26,-1,-1
42560,26,-1,-1
42566,26,-1,-1
42580,26,-1,-1
42583,26,-1,-1
42586,26,-1,-1
42590,26,-1,-1
42593,26,-1,-1
42596,26,-1,-1
42599,26,-1,-1
42620,26,-1,-1
42635,26,-1,-1
42641,26,-1,-1
42672,26,-1,-1
42688,26,-1,-1
42691,26,-1,-1
42708,26,-1,-1
42710,26,-1,-1
42712,26,-1,-1
42713,26,-1,-1
42722,26,-1,-1
42728,26,-1,-1
42738,26,-1,-1
42758,26,-1,-1
42761,26,-1,-1
42766,26,-1,-1
42773,26,-1,-1
42774,26,-1,-1
42787,26,-1,-1
42841,26,-1,-1
42849,26,-1,-1
42852,26,-1,-1
42856,26,-1,-1
42882,26,-1,-1
42884,26,-1,-1
42890,26,-1,-1
42901,26,-1,-1
42923,26,-1,-1
42926,26,-1,-1
42929,26,-1,-1
42938,26,-1,-1
42941,26,-1,-1
42952,26,-1,-1
42965,26,13,-1
42968,26,20,-1
42971,26,-1,-1
42972,26,-1,-1
42977,26,-1,-1
43004,26,-1,-1
43022,26,-1,-1
43025,26,-1,-1
43039,26,16,18
43048,26,-1,-1
43068,26,-1,-1
43089,26,-1,-1
43091,26,-1,-1
43093,26,-1,-1
43097,26,-1,-1
43106,26,-1,-1
43115,26,-1,-1
43120,26,-1,-1
43129,26,-1,-1
43142,26,-1,-1
43144,26,-1,-1
43145,26,-1,-1
43148,26,-1,-1
43153,26,-1,-1
43171,26,-1,-1
43193,26,13,4
43195,26,-1,-1
43214,26,20,-1
43215,26,-1,-1
43217,26,-1,-1
43219,13,26,-1
43222,26,-1,-1
43234,26,-1,-1
43255,26,-1,-1
43261,26,-1,-1
43272,26,-1,-1
43281,26,-1,-1
43289,26,-1,-1
43293,26,-1,-1
43296,26,-1,-1
43297,26,16,13
43299,26,-1,-1
43307,26,-1,-1
43311,26,-1,-1
43319,26,22,-1
43322,26,-1,-1
43323,26,-1,-1
43331,26,-1,-1
43338,26,-1,-1
43353,26,-1,-1
43356,26,-1,-1
43363,26,-1,-1
43364,26,-1,-1
43367,26,-1,-1
43370,26,-1,-1
43380,26,-1,-1
43382,26,-1,-1
43393,26,-1,-1
43395,26,-1,-1
43406,26,-1,-1
43413,26,16,-1
43442,26,-1,-1
43443,26,-1,-1
43459,26,-1,-1
43461,26,-1,-1
43463,26,-1,-1
43472,26,-1,-1
43482,26,-1,-1
43486,26,-1,-1
43503,26,-1,-1
43509,26,-1,-1
43510,26,-1,-1
43521,26,-1,-1
43536,26,-1,-1
43560,26,-1,-1
43581,26,-1,-1
43583,26,-1,-1
43584,26,-1,-1
43587,26,-1,-1
43590,26,-1,-1
43611,26,-1,-1
43619,26,-1,-1
43622,26,-1,-1
43638,26,-1,-1
43642,26,-1,-1
43658,26,-1,-1
43666,26,-1,-1
43669,26,-1,-1
43670,26,-1,-1
43679,26,-1,-1
43680,26,-1,-1
43684,26,-1,-1
43705,26,14,-1
43716,26,-1,-1
43717,26,-1,-1
43723,26,-1,-1
43740,26,-1,-1
43755,26,-1,-1
43760,26,-1,-1
43763,26,-1,-1
43782,26,-1,-1
43800,26,-1,-1
43801,26,-1,-1
43804,26,-1,-1
43806,26,-1,-1
43808,26,-1,-1
43811,26,-1,-1
43832,26,-1,-1
43838,26,-1,-1
43854,26,-1,-1
43868,26,-1,-1
43878,26,16,21
43886,26,-1,-1
43891,26,13,6
43908,26,-1,-1
43929,26,-1,-1
43937,26,-1,-1
43942,26,-1,-1
43945,26,-1,-1
43949,26,-1,-1
43950,26,-1,-1
43970,26,-1,-1
43977,26,-1,-1
43983,26,-1,-1
43985,26,16,23
43991,26,-1,-1
43999,26,-1,-1
44002,26,-1,-1
44010,26,-1,-1
44021,26,-1,-1
44031,26,-1,-1
44046,26,-1,-1
44061,26,-1,-1
44069,26,-1,-1
44081,26,-1,-1
44084,26,-1,-1
44088,26,-1,-1
44090,26,-1,-1
44101,26,-1,-1
44126,26,-1,-1
44135,26,-1,-1
44136,26,-1,-1
44168,26,-1,-1
44186,26,-1,-1
44202,26,-1,-1
44212,26,-1,-1
44222,26,-1,-1
44232,26,-1,-1
44242,26,-1,-1
44244,26,-1,-1
44247,26,-1,-1
44260,26,-1,-1
44266,26,-1,-1
44267,26,-1,-1
44290,26,-1,-1
44305,26,-1,-1
44308,26,-1,-1
44328,26,-1,-1
44335,26,13,-1
44337,26,-1,-1
44341,26,-1,-1
44353,26,-1,-1
44360,26,23,-1
44362,26,-1,-1
44366,26,-1,-1
44371,26,16,-1
44374,26,-1,-1
44377,26,-1,-1
44379,26,-1,-1
44386,26,-1,-1
44403,26,-1,-1
44409,26,-1,-1
44416,26,-1,-1
44443,26,23,-1
44444,26,-1,-1
44455,26,-1,-1
44482,26,-1,-1
44483,26,-1,-1
44499,26,-1,-1
44530,26,-1,-1
44533,26,-1,-1
44536,26,-1,-1
44548,26,-1,-1
44557,26,-1,-1
44558,26,-1,-1
44565,26,-1,-1
44570,26,-1,-1
44583,26,-1,-1
44584,26,-1,-1
44591,26,13,-1
44594,26,-1,-1
44602,26,-1,-1
44604,26,-1,-1
44644,26,-1,-1
44645,26,-1,-1
44649,26,-1,-1
44650,26,-1,-1
44664,26,-1,-1
44687,26,-1,-1
44701,26,-1,-1
44702,26,-1,-1
44708,26,-1,-1
44714,26,-1,-1
44734,26,-1,-1
44741,26,-1,-1
44760,26,-1,-1
44765,26,-1,-1
44767,26,-1,-1
44781,26,-1,-1
44784,26,-1,-1
44786,26,-1,-1
44819,26,-1,-1
44830,26,-1,-1
44833,26,-1,-1
44840,26,-1,-1
44845,26,-1,-1
44848,26,-1,-1
44856,26,-1,-1
44862,26,-1,-1
44905,26,-1,-1
44908,26,-1,-1
44912,26,-1,-1
44915,26,-1,-1
44936,26,-1,-1
44938,26,-1,-1
44947,26,-1,-1
44948,26,-1,-1
44952,26,-1,-1
44967,26,-1,-1
44970,26,-1,-1
44989,26,-1,-1
44992,26,-1,-1
44993,26,-1,-1
44996,26,-1,-1
45019,26,-1,-1
45030,26,-1,-1
45032,26,-1,-1
45034,26,-1,-1
45049,26,-1,-1
45070,26,-1,-1
45072,26,-1,-1
45078,26,-1,-1
45090,26,-1,-1
45100,26,-1,-1
45108,26,-1,-1
45112,26,-1,-1
45115,26,-1,-1
45116,26,-1,-1
45117,26,-1,-1
45129,26,-1,-1
45160,26,-1,-1
45167,26,-1,-1
45178,26,-1,-1
45191,26,-1,-1
45205,26,-1,-1
45222,26,-1,-1
45228,26,-1,-1
45237,26,-1,-1
45238,26,-1,-1
45246,26,13,10
45285,26,-1,-1
45296,26,-1,-1
45304,26,-1,-1
45321,26,-1,-1
45331,26,-1,-1
45344,26,-1,-1
45373,26,-1,-1
45374,26,-1,-1
45377,26,-1,-1
45386,26,13,-1
45389,26,-1,-1
45397,26,-1,-1
45399,26,-1,-1
45419,26,-1,-1
45420,26,-1,-1
45421,26,-1,-1
45423,26,-1,-1
45427,26,-1,-1
45436,26,-1,-1
45472,26,-1,-1
45476,26,-1,-1
45478,26,-1,-1
45489,26,-1,-1
45505,26,-1,-1
45507,26,-1,-1
45515,26,-1,-1
45523,26,-1,-1
45533,26,-1,-1
45537,26,-1,-1
45542,26,-1,-1
45547,26,-1,-1
45561,26,-1,-1
45578,26,-1,-1
45593,26,-1,-1
45626,26,-1,-1
45629,26,-1,-1
45634,26,-1,-1
45636,26,-1,-1
45648,26,-1,-1
45657,26,-1,-1
45662,26,-1,-1
45677,26,17,20
45679,26,-1,-1
45707,26,-1,-1
45715,26,-1,-1
45732,26,-1,-1
45752,26,-1,-1
45777,26,-1,-1
45784,26,-1,-1
45797,26,-1,-1
45798,26,-1,-1
45810,26,-1,-1
45813,26,-1,-1
45818,26,-1,-1
45819,26,-1,-1
45839,26,-1,-1
45842,26,-1,-1
45845,26,-1,-1
45846,26,-1,-1
45849,26,-1,-1
45850,26,16,20
45880,26,-1,-1
45884,26,-1,-1
45888,26,-1,-1
45899,26,-1,-1
45909,26,-1,-1
45915,26,-1,-1
45917,26,-1,-1
45918,26,-1,-1
45936,26,-1,-1
45937,26,-1,-1
45948,26,-1,-1
45953,26,-1,-1
45963,26,-1,-1
45983,26,-1,-1
45997,26,-1,-1
45998,26,-1,-1
46007,26,15,-1
46022,26,-1,-1
46023,26,-1,-1
46076,26,-1,-1
46084,26,-1,-1
46102,26,-1,-1
46106,26,-1,-1
46139,26,-1,-1
46142,26,-1,-1
46171,26,3,6
46173,26,-1,-1
46176,26,-1,-1
46179,26,-1,-1
46182,26,-1,-1
46193,26,-1,-1
46213,26,-1,-1
46214,26,-1,-1
46223,26,-1,-1
46224,26,13,-1
46225,26,13,12
46227,26,-1,-1
46244,26,-1,-1
46260,26,-1,-1
46268,26,-1,-1
46283,26,-1,-1
46299,26,-1,-1
46321,26,-1,-1
46345,26,-1,-1
46355,26,-1,-1
46359,26,-1,-1
46360,26,-1,-1
46365,26,-1,-1
46376,26,-1,-1
46378,26,-1,-1
46380,26,-1,-1
46396,26,-1,-1
46398,26,-1,-1
46413,26,-1,-1
46415,26,-1,-1
46420,26,-1,-1
46440,26,-1,-1
46442,26,-1,-1
46449,26,-1,-1
46457,26,-1,-1
46474,26,-1,-1
46486,26,-1,-1
46487,26,-1,-1
46504,26,-1,-1
46509,26,-1,-1
46517,26,-1,-1
46525,26,-1,-1
46528,26,-1,-1
46529,26,-1,-1
46541,26,-1,-1
46552,26,-1,-1
46561,26,-1,-1
46581,26,-1,-1
46585,26,-1,-1
46609,26,-1,-1
46622,26,-1,-1
46631,26,-1,-1
46634,26,-1,-1
46639,26,16,-1
46647,26,-1,-1
46674,26,-1,-1
46690,26,-1,-1
46708,26,-1,-1
46711,26,-1,-1
46718,26,15,-1
46726,26,-1,-1
46736,26,-1,-1
46771,26,-1,-1
46773,26,16,20
46782,26,13,-1
46787,26,-1,-1
46803,26,-1,-1
46804,26,-1,-1
46813,26,16,-1
46815,26,-1,-1
46817,26,13,-1
46834,26,-1,-1
46840,26,23,-1
46868,26,-1,-1
46882,26,22,-1
46905,26,-1,-1
46910,26,-1,-1
46917,26,-1,-1
46919,26,-1,-1
46920,26,-1,-1
46923,26,-1,-1
46924,26,-1,-1
46929,26,-1,-1
46931,26,23,-1
46934,26,-1,-1
46947,26,-1,-1
46949,26,-1,-1
46951,26,-1,-1
46963,26,-1,-1
46969,26,-1,-1
46970,26,-1,-1
46973,26,-1,-1
47002,26,-1,-1
47004,26,-1,-1
47014,26,13,-1
47025,26,-1,-1
47027,26,23,-1
47029,26,-1,-1
47042,26,1,23
47043,26,-1,-1
47051,26,10,-1
47087,26,-1,-1
47095,26,-1,-1
47105,26,-1,-1
47116,26,16,-1
47122,26,-1,-1
47131,26,-1,-1
47148,26,-1,-1
47166,26,-1,-1
47177,26,-1,-1
47190,26,-1,-1
47202,26,-1,-1
47212,26,-1,-1
47219,26,-1,-1
47229,26,-1,-1
47246,26,-1,-1
47251,26,-1,-1
47255,26,-1,-1
47263,26,16,23
47272,26,-1,-1
47275,26,-1,-1
47279,26,-1,-1
47295,26,-1,-1
47301,26,-1,-1
47315,26,-1,-1
47327,26,-1,-1
47334,26,-1,-1
47341,26,-1,-1
47348,26,-1,-1
47367,26,-1,-1
47370,26,-1,-1
47380,26,-1,-1
47384,26,-1,-1
47385,26,-1,-1
47389,26,-1,-1
47394,26,-1,-1
47413,26,-1,-1
47417,26,-1,-1
47427,26,-1,-1
47439,26,-1,-1
47442,26,-1,-1
47444,26,-1,-1
47445,26,-1,-1
47467,26,-1,-1
47472,26,-1,-1
47479,26,-1,-1
47490,26,-1,-1
47497,26,-1,-1
47508,26,-1,-1
47514,26,-1,-1
47531,26,-1,-1
47534,26,16,8
47538,26,-1,-1
47544,26,-1,-1
47549,26,-1,-1
47557,26,-1,-1
47558,26,-1,-1
47563,26,-1,-1
47569,26,-1,-1
47572,26,-1,-1
47584,26,-1,-1
47590,26,-1,-1
47595,26,-1,-1
47626,26,-1,-1
47628,26,-1,-1
47648,26,-1,-1
47661,26,-1,-1
47686,26,-1,-1
47704,26,-1,-1
47705,26,-1,-1
47706,26,-1,-1
47760,26,-1,-1
47770,26,-1,-1
47777,26,-1,-1
47781,26,-1,-1
47807,26,-1,-1
47821,26,-1,-1
47846,26,-1,-1
47851,26,-1,-1
47858,26,-1,-1
47878,26,-1,-1
47879,26,23,17
47894,26,-1,-1
47926,26,-1,-1
47933,26,-1,-1
47945,26,-1,-1
47966,26,-1,-1
47978,26,-1,-1
47997,26,-1,-1
48009,26,-1,-1
48019,26,-1,-1
48021,26,-1,-1
48024,26,-1,-1
48042,26,-1,-1
48062,26,-1,-1
48070,26,-1,-1
48075,26,-1,-1
48083,26,4,-1
48094,26,-1,-1
48097,26,-1,-1
48103,26,-1,-1
48113,26,-1,-1
48119,26,-1,-1
48120,26,-1,-1
48141,26,-1,-1
48164,26,-1,-1
48167,26,-1,-1
48206,26,-1,-1
48220,26,-1,-1
48232,26,-1,-1
48242,26,15,-1
48243,26,-1,-1
48244,26,-1,-1
48253,26,-1,-1
48255,26,-1,-1
48265,26,-1,-1
48269,26,-1,-1
48298,26,-1,-1
48327,26,-1,-1
48330,26,-1,-1
48336,26,-1,-1
48360,26,-1,-1
48361,26,-1,-1
48364,26,-1,-1
48366,26,-1,-1
48384,26,-1,-1
48411,26,-1,-1
48418,26,-1,-1
48424,26,-1,-1
48441,26,-1,-1
48463,26,-1,-1
48465,26,-1,-1
48470,26,-1,-1
48473,26,-1,-1
48479,26,22,-1
48508,26,-1,-1
48515,26,-1,-1
48529,26,-1,-1
48537,26,-1,-1
48549,26,-1,-1
48560,26,-1,-1
48570,26,-1,-1
48582,26,-1,-1
48591,26,-1,-1
48598,26,13,-1
48606,26,-1,-1
48607,26,-1,-1
48624,26,13,16
48633,26,-1,-1
48641,26,-1,-1
48647,26,-1,-1
48649,26,-1,-1
48652,26,23,-1
48665,26,-1,-1
48668,26,-1,-1
48675,26,-1,-1
48714,26,-1,-1
48721,26,-1,-1
48725,26,-1,-1
48727,26,-1,-1
48748,26,13,7
48765,26,-1,-1
48773,26,-1,-1
48777,26,-1,-1
48780,26,-1,-1
48797,26,-1,-1
48808,26,-1,-1
48822,26,13,10
48826,26,-1,-1
48830,26,-1,-1
48847,26,-1,-1
48850,26,-1,-1
48862,26,-1,-1
48877,26,-1,-1
48894,26,-1,-1
48909,26,-1,-1
48911,26,-1,-1
48931,26,-1,-1
48939,26,-1,-1
48948,26,-1,-1
48949,26,-1,-1
48951,26,-1,-1
48965,26,-1,-1
48972,26,-1,-1
48974,26,-1,-1
49008,26,-1,-1
49018,26,-1,-1
49020,26,-1,-1
49031,26,-1,-1
49053,26,-1,-1
49056,26,-1,-1
49065,26,5,-1
49073,26,-1,-1
49075,26,-1,-1
49104,26,-1,-1
49135,26,-1,-1
49139,26,-1,-1
49147,26,-1,-1
49160,26,-1,-1
49164,26,10,-1
49175,26,-1,-1
49178,26,-1,-1
49200,26,-1,-1
49229,26,-1,-1
49233,26,-1,-1
49235,26,-1,-1
49239,26,-1,-1
49244,26,-1,-1
49252,26,24,23
49272,26,-1,-1
49273,26,-1,-1
49274,26,-1,-1
49275,26,-1,-1
49302,26,-1,-1
49306,26,16,-1
49313,26,-1,-1
49316,26,-1,-1
49317,26,-1,-1
49319,26,-1,-1
49339,26,-1,-1
49352,26,-1,-1
49355,26,23,1
49404,26,-1,-1
49406,26,-1,-1
49415,26,-1,-1
49420,26,-1,-1
49429,26,-1,-1
49432,26,-1,-1
49447,26,-1,-1
49458,26,10,-1
49471,26,-1,-1
49502,26,-1,-1
49519,26,-1,-1
49520,26,-1,-1
49522,26,-1,-1
49527,26,-1,-1
49533,26,-1,-1
49537,26,-1,-1
49548,26,-1,-1
49564,26,-1,-1
49582,26,13,-1
49601,26,-1,-1
49608,26,-1,-1
49610,26,-1,-1
49611,26,-1,-1
49617,26,-1,-1
49638,26,-1,-1
49642,26,-1,-1
49643,26,-1,-1
49646,26,-1,-1
49647,26,-1,-1
49667,26,-1,-1
49673,26,24,-1
49684,26,-1,-1
49690,26,-1,-1
49702,26,-1,-1
49718,26,10,-1
49725,26,20,18
49728,26,-1,-1
49736,26,-1,-1
49742,26,-1,-1
49743,26,-1,-1
49752,26,-1,-1
49764,26,-1,-1
49789,26,16,20
49801,26,-1,-1
49811,26,-1,-1
49813,26,-1,-1
49823,26,22,16
49827,26,-1,-1
49836,26,-1,-1
49839,26,-1,-1
49842,26,-1,-1
49843,26,-1,-1
49847,26,-1,-1
49856,26,-1,-1
49857,26,-1,-1
49858,26,-1,-1
49868,26,23,-1
49871,26,-1,-1
49890,26,-1,-1
49897,26,-1,-1
49898,26,-1,-1
49903,26,-1,-1
49908,26,13,-1
49910,26,-1,-1
49914,26,-1,-1
49918,26,-1,-1
49925,26,-1,-1
49927,26,-1,-1
49940,26,-1,-1
49967,26,10,15
49992,26,-1,-1
49995,26,-1,-1
50011,26,15,-1
50014,26,-1,-1
50025,26,-1,-1
50035,26,-1,-1
50042,26,-1,-1
50043,26,-1,-1
50060,26,-1,-1
50062,26,-1,-1
50069,26,-1,-1
50075,26,-1,-1
50079,26,-1,-1
50083,26,-1,-1
50086,26,23,-1
50092,26,-1,-1
50094,26,-1,-1
50139,26,-1,-1
50145,26,-1,-1
50164,26,-1,-1
50172,26,-1,-1
50186,26,-1,-1
50187,26,-1,-1
50188,26,-1,-1
50200,26,-1,-1
50202,26,-1,-1
50208,26,-1,-1
50212,26,-1,-1
50216,26,-1,-1
50231,26,-1,-1
50246,26,10,2
50269,26,-1,-1
50278,26,-1,-1
50281,26,-1,-1
50297,26,-1,-1
50315,26,-1,-1
50316,26,-1,-1
50318,26,-1,-1
50321,26,-1,-1
50322,26,-1,-1
50328,26,-1,-1
50330,26,-1,-1
50331,26,-1,-1
50345,26,-1,-1
50357,26,-1,-1
50358,26,-1,-1
50361,26,10,-1
50395,26,-1,-1
50409,26,22,-1
50420,26,-1,-1
50421,26,-1,-1
50422,26,-1,-1
50423,26,-1,-1
50425,26,-1,-1
50430,26,-1,-1
50443,26,-1,-1
50445,26,-1,-1
50453,26,16,-1
